timestamp,estimulo,codigo
1780108557.636388,ConmprimidoRojo,1
1780108558.063757,D3,17
1780108558.4906178,D5,19
1780108558.9177337,ConmprimidoVerde,2
1780108559.3439536,D1,15
1780108559.7708097,D2,16
1780108560.197504,ComprimidoAzul,3
1780108560.6241078,D4,18
1780108561.050207,D2,16
1780108561.4763312,ConmprimidoRojo,1
1780108561.9024427,D1,15
1780108562.3295693,D4,18
1780108562.7566812,D5,19
1780108563.1830604,ConmprimidoVerde,2
1780108563.6108704,D3,17
1780108564.037041,ComprimidoAzul,3
1780108564.4632244,ComprimidoAzul,3
1780108564.8896053,D1,15
1780108565.3161998,ConmprimidoVerde,2
1780108565.7437148,D2,16
1780108566.1709623,ConmprimidoRojo,1
1780108566.5970285,D4,18
1780108567.023983,D3,17
1780108567.4506226,D5,19
1780108567.8774743,D4,18
1780108568.3036525,ConmprimidoVerde,2
1780108568.730266,D2,16
1780108569.1570718,D5,19
1780108569.583127,ComprimidoAzul,3
1780108570.0096781,D1,15
1780108570.4361217,ConmprimidoRojo,1
1780108570.8625355,D3,17
1780108571.2891958,ConmprimidoRojo,1
1780108571.7161655,D3,17
1780108572.143229,D1,15
1780108572.5690653,ConmprimidoVerde,2
1780108572.9950573,D2,16
1780108573.4222944,D5,19
1780108573.8487866,ComprimidoAzul,3
1780108574.275647,D4,18
1780108574.7029898,ConmprimidoVerde,2
1780108575.1299505,D5,19
1780108575.5562067,D1,15
1780108575.983503,D4,18
1780108576.4103138,ComprimidoAzul,3
1780108576.8373067,D2,16
1780108577.2648335,D3,17
1780108577.691861,ConmprimidoRojo,1
1780108578.1181965,D3,17
1780108578.5450995,ConmprimidoRojo,1
1780108578.9720762,D5,19
1780108579.398287,D2,16
1780108579.8248684,ConmprimidoVerde,2
1780108580.2518115,D4,18
1780108580.6786466,D1,15
1780108581.1053052,ComprimidoAzul,3
1780108581.5322316,D1,15
1780108581.9587185,D2,16
1780108582.3850393,ConmprimidoVerde,2
1780108582.812289,D5,19
1780108583.2387493,ComprimidoAzul,3
1780108583.6654203,D3,17
1780108584.0920393,ConmprimidoRojo,1
1780108584.518905,D4,18
1780108584.9454415,D4,18
1780108585.3723617,D5,19
1780108585.7985058,ComprimidoAzul,3
1780108586.224512,D3,17
1780108586.6516213,ConmprimidoRojo,1
1780108587.078773,D2,16
1780108587.5057154,D1,15
1780108587.93256,ConmprimidoVerde,2
1780108588.3593102,ComprimidoAzul,3
1780108588.7862618,D1,15
1780108589.2130497,ConmprimidoVerde,2
1780108589.640362,D5,19
1780108590.067505,D3,17
1780108590.4939163,D4,18
1780108590.9206026,D2,16
1780108591.347446,ConmprimidoRojo,1
1780108591.7744586,D1,15
1780108592.2009833,ConmprimidoVerde,2
1780108592.627864,D4,18
1780108593.054753,ComprimidoAzul,3
1780108593.481762,D5,19
1780108593.9085999,D3,17
1780108594.3358858,ConmprimidoRojo,1
1780108594.762545,D2,16
