timestamp,estimulo,codigo
1780102466.026907,D2,16
1780102466.454193,ComprimidoAzul,3
1780102466.8809352,D4,18
1780102467.3080401,ConmprimidoVerde,2
1780102467.7352586,D3,17
1780102468.1626387,D5,19
1780102468.589812,D1,15
1780102469.0158875,ConmprimidoRojo,1
1780102469.442338,D3,17
1780102469.869087,ComprimidoAzul,3
1780102470.295533,D2,16
1780102470.7222872,ConmprimidoVerde,2
1780102471.1488664,D4,18
1780102471.5756812,D5,19
1780102472.0018997,D1,15
1780102472.4280367,ConmprimidoRojo,1
1780102472.8553147,ConmprimidoVerde,2
1780102473.2821004,D1,15
1780102473.7091615,ComprimidoAzul,3
1780102474.1355977,D5,19
1780102474.5625706,ConmprimidoRojo,1
1780102474.9893675,D4,18
1780102475.416535,D2,16
1780102475.842876,D3,17
1780102476.2698648,ConmprimidoRojo,1
1780102476.6965282,D3,17
1780102477.123294,ConmprimidoVerde,2
1780102477.5503156,D1,15
1780102477.977362,D4,18
1780102478.404261,D2,16
1780102478.830798,ComprimidoAzul,3
1780102479.257681,D5,19
1780102479.6850054,ComprimidoAzul,3
1780102480.1115878,D3,17
1780102480.5384722,D2,16
1780102480.965989,ConmprimidoRojo,1
1780102481.3927917,D4,18
1780102481.819418,D5,19
1780102482.246044,ConmprimidoVerde,2
1780102482.6728325,D1,15
1780102483.1004229,D1,15
1780102483.527058,ConmprimidoRojo,1
1780102483.9537082,D2,16
1780102484.381187,D4,18
1780102484.8082068,ComprimidoAzul,3
1780102485.234724,D5,19
1780102485.6624029,ConmprimidoVerde,2
1780102486.0892634,D3,17
1780102486.5162735,D4,18
1780102486.9432309,ComprimidoAzul,3
1780102487.3700204,D3,17
1780102487.796959,ConmprimidoVerde,2
1780102488.2236557,D2,16
1780102488.6496766,ConmprimidoRojo,1
1780102489.0764332,D5,19
1780102489.5038137,D1,15
1780102489.9307208,D3,17
1780102490.3572326,ConmprimidoRojo,1
1780102490.784508,D2,16
1780102491.2112823,ComprimidoAzul,3
1780102491.6380424,D1,15
1780102492.0644927,D4,18
1780102492.4919333,D5,19
1780102492.9188964,ConmprimidoVerde,2
1780102493.3451936,ConmprimidoRojo,1
1780102493.7724504,D4,18
1780102494.1998203,ConmprimidoVerde,2
1780102494.6265304,D3,17
1780102495.053099,D2,16
1780102495.479785,ComprimidoAzul,3
1780102495.9071558,D1,15
1780102496.3346417,D5,19
1780102496.7607956,ConmprimidoVerde,2
1780102497.1883326,D4,18
1780102497.615042,ConmprimidoRojo,1
1780102498.0410619,D1,15
1780102498.4671674,D5,19
1780102498.894048,ComprimidoAzul,3
1780102499.3209646,D3,17
1780102499.747012,D2,16
1780102500.1741922,D5,19
1780102500.6011617,ConmprimidoVerde,2
1780102501.028064,D3,17
1780102501.4547653,D4,18
1780102501.881962,ComprimidoAzul,3
1780102502.3080873,D1,15
1780102502.7350767,ConmprimidoRojo,1
1780102503.1622758,D2,16
