timestamp,estimulo,codigo
1780091988.1634812,ConmprimidoVerde,2
1780091988.5905058,D3,17
1780091989.0176687,D2,16
1780091989.443939,D4,18
1780091989.8706148,ComprimidoAzul,3
1780091990.297358,D1,15
1780091990.7239816,ConmprimidoRojo,1
1780091991.1511538,D5,19
1780091991.5781097,ConmprimidoRojo,1
1780091992.0051742,D5,19
1780091992.4316795,ConmprimidoVerde,2
1780091992.8585231,D2,16
1780091993.2858107,D4,18
1780091993.7115588,D1,15
1780091994.1376681,ComprimidoAzul,3
1780091994.564292,D3,17
1780091994.9908412,D2,16
1780091995.4178379,ComprimidoAzul,3
1780091995.8445995,D4,18
1780091996.2714791,D5,19
1780091996.6980464,D3,17
1780091997.1240425,ConmprimidoRojo,1
1780091997.5502224,D1,15
1780091997.976545,ConmprimidoVerde,2
1780091998.4033709,D4,18
1780091998.8296967,D3,17
1780091999.255836,ConmprimidoRojo,1
1780091999.6823757,D5,19
1780092000.1084805,D1,15
1780092000.5348868,ComprimidoAzul,3
1780092000.9616573,D2,16
1780092001.3889382,ConmprimidoVerde,2
1780092001.8146656,D2,16
1780092002.2415264,ComprimidoAzul,3
1780092002.667946,D4,18
1780092003.0943954,ConmprimidoRojo,1
1780092003.5207174,D1,15
1780092003.94766,ConmprimidoVerde,2
1780092004.3741636,D5,19
1780092004.8012652,D3,17
1780092005.2270138,ConmprimidoVerde,2
1780092005.6536965,D3,17
1780092006.0802832,ConmprimidoRojo,1
1780092006.5069544,D1,15
1780092006.932905,ComprimidoAzul,3
1780092007.3588288,D2,16
1780092007.784812,D5,19
1780092008.211192,D4,18
1780092008.6373143,D4,18
1780092009.0646966,ConmprimidoVerde,2
1780092009.4910758,D2,16
1780092009.917511,ConmprimidoRojo,1
1780092010.3448184,D1,15
1780092010.7707386,D5,19
1780092011.1975994,D3,17
1780092011.624581,ComprimidoAzul,3
1780092012.0519648,ConmprimidoVerde,2
1780092012.4790971,D1,15
1780092012.9062686,ComprimidoAzul,3
1780092013.333327,D4,18
1780092013.760539,D5,19
1780092014.187972,D3,17
1780092014.6147845,ConmprimidoRojo,1
1780092015.0412247,D2,16
1780092015.467858,ConmprimidoRojo,1
1780092015.8940346,D1,15
1780092016.3209298,D3,17
1780092016.74754,D2,16
1780092017.174368,ComprimidoAzul,3
1780092017.6003468,D5,19
1780092018.026515,D4,18
1780092018.4530897,ConmprimidoVerde,2
1780092018.8800733,ConmprimidoRojo,1
1780092019.3066504,D2,16
1780092019.7336547,ComprimidoAzul,3
1780092020.1593554,D5,19
1780092020.5857875,D4,18
1780092021.0118828,D3,17
1780092021.4386945,ConmprimidoVerde,2
1780092021.8647969,D1,15
1780092022.29119,ConmprimidoRojo,1
1780092022.718254,D1,15
1780092023.144849,D3,17
1780092023.5721974,ComprimidoAzul,3
1780092023.9982986,D4,18
1780092024.4248478,D2,16
1780092024.851472,D5,19
1780092025.2776315,ConmprimidoVerde,2
