timestamp,estimulo,codigo
1780100791.7474053,ComprimidoAzul,3
1780100792.175533,D2,16
1780100792.6022801,ConmprimidoRojo,1
1780100793.0296342,D4,18
1780100793.455413,D3,17
1780100793.8814378,D1,15
1780100794.307282,D5,19
1780100794.7336018,ConmprimidoVerde,2
1780100795.160406,ConmprimidoVerde,2
1780100795.5875676,D5,19
1780100796.0140197,D2,16
1780100796.4409814,ConmprimidoRojo,1
1780100796.8684447,D3,17
1780100797.2947056,ComprimidoAzul,3
1780100797.7218957,D1,15
1780100798.149212,D4,18
1780100798.5757315,ComprimidoAzul,3
1780100799.0022454,D3,17
1780100799.4296577,ConmprimidoRojo,1
1780100799.8571146,D5,19
1780100800.2840521,D1,15
1780100800.7111106,D4,18
1780100801.1374989,D2,16
1780100801.5641081,ConmprimidoVerde,2
1780100801.9902267,D5,19
1780100802.41766,ComprimidoAzul,3
1780100802.8449607,D1,15
1780100803.271119,D2,16
1780100803.6974282,ConmprimidoVerde,2
1780100804.1242967,D3,17
1780100804.5506752,ConmprimidoRojo,1
1780100804.97728,D4,18
1780100805.403815,ConmprimidoVerde,2
1780100805.830244,D5,19
1780100806.2573009,D2,16
1780100806.683821,D3,17
1780100807.1106555,ComprimidoAzul,3
1780100807.5373902,D1,15
1780100807.964854,D4,18
1780100808.3921564,ConmprimidoRojo,1
1780100808.8184845,ComprimidoAzul,3
1780100809.246044,D1,15
1780100809.6727285,D2,16
1780100810.099621,ConmprimidoRojo,1
1780100810.526873,D5,19
1780100810.9542434,ConmprimidoVerde,2
1780100811.3812237,D4,18
1780100811.8071895,D3,17
1780100812.2334843,ConmprimidoVerde,2
1780100812.6606116,D3,17
1780100813.0881395,ConmprimidoRojo,1
1780100813.5142112,D5,19
1780100813.9413886,D2,16
1780100814.3684044,D1,15
1780100814.7954862,ComprimidoAzul,3
1780100815.2215204,D4,18
1780100815.6490202,D3,17
1780100816.0765781,ConmprimidoRojo,1
1780100816.502917,D1,15
1780100816.9296083,ConmprimidoVerde,2
1780100817.3567328,D2,16
1780100817.7833834,ComprimidoAzul,3
1780100818.21006,D4,18
1780100818.637354,D5,19
1780100819.0639956,D1,15
1780100819.4904594,ComprimidoAzul,3
1780100819.9169204,D3,17
1780100820.3439658,ConmprimidoRojo,1
1780100820.7707806,D4,18
1780100821.197351,D2,16
1780100821.624189,ConmprimidoVerde,2
1780100822.0505922,D5,19
1780100822.477599,ComprimidoAzul,3
1780100822.9044805,D1,15
1780100823.3311195,D5,19
1780100823.7579536,D3,17
1780100824.1848886,D2,16
1780100824.611684,ConmprimidoRojo,1
1780100825.0387285,D4,18
1780100825.4659524,ConmprimidoVerde,2
1780100825.8925886,ConmprimidoRojo,1
1780100826.318511,D1,15
1780100826.745588,ComprimidoAzul,3
1780100827.1726441,D4,18
1780100827.5991588,D2,16
1780100828.02543,D5,19
1780100828.452978,ConmprimidoVerde,2
1780100828.8802264,D3,17
