timestamp,estimulo,codigo
1780101198.7647169,D2,16
1780101199.1907153,ConmprimidoRojo,1
1780101199.6183708,D1,15
1780101200.044799,D4,18
1780101200.4721618,D5,19
1780101200.8989577,ComprimidoAzul,3
1780101201.325822,D3,17
1780101201.7530677,ConmprimidoVerde,2
1780101202.1795483,ConmprimidoVerde,2
1780101202.6070318,D2,16
1780101203.0336728,D4,18
1780101203.4603226,ComprimidoAzul,3
1780101203.8863432,D3,17
1780101204.3134563,ConmprimidoRojo,1
1780101204.7396462,D1,15
1780101205.166235,D5,19
1780101205.5932665,D3,17
1780101206.020338,D4,18
1780101206.4468038,ConmprimidoRojo,1
1780101206.8739388,D5,19
1780101207.3003712,ComprimidoAzul,3
1780101207.7268424,D2,16
1780101208.1536424,ConmprimidoVerde,2
1780101208.5803149,D1,15
1780101209.00667,ConmprimidoVerde,2
1780101209.4331815,D2,16
1780101209.8603108,ComprimidoAzul,3
1780101210.286884,D1,15
1780101210.7132688,D3,17
1780101211.1398642,ConmprimidoRojo,1
1780101211.5659125,D5,19
1780101211.9924853,D4,18
1780101212.4193945,ConmprimidoVerde,2
1780101212.8466697,D1,15
1780101213.2739825,D4,18
1780101213.7000923,ConmprimidoRojo,1
1780101214.1262422,D5,19
1780101214.5522923,D2,16
1780101214.9790337,ComprimidoAzul,3
1780101215.4058976,D3,17
1780101215.8320153,ComprimidoAzul,3
1780101216.2582455,D5,19
1780101216.6859765,D2,16
1780101217.1119635,ConmprimidoRojo,1
1780101217.5388901,D1,15
1780101217.966263,D4,18
1780101218.3928266,D3,17
1780101218.8197904,ConmprimidoVerde,2
1780101219.2462893,ConmprimidoVerde,2
1780101219.6734445,D1,15
1780101220.0999732,ComprimidoAzul,3
1780101220.5257032,D4,18
1780101220.952109,D5,19
1780101221.378065,D3,17
1780101221.8043315,ConmprimidoRojo,1
1780101222.231413,D2,16
1780101222.6574295,D4,18
1780101223.0831962,D2,16
1780101223.509446,ConmprimidoVerde,2
1780101223.9359064,D5,19
1780101224.3618839,ComprimidoAzul,3
1780101224.78789,D1,15
1780101225.2138085,ConmprimidoRojo,1
1780101225.6401727,D3,17
1780101226.0667155,ConmprimidoVerde,2
1780101226.4940464,D3,17
1780101226.920391,ConmprimidoRojo,1
1780101227.3471575,D5,19
1780101227.7742388,D4,18
1780101228.2007256,D1,15
1780101228.626798,D2,16
1780101229.0532274,ComprimidoAzul,3
1780101229.480212,D1,15
1780101229.9068449,ConmprimidoRojo,1
1780101230.3326693,D5,19
1780101230.7592423,ComprimidoAzul,3
1780101231.1859834,D3,17
1780101231.6126006,ConmprimidoVerde,2
1780101232.039171,D2,16
1780101232.4655719,D4,18
1780101232.89204,D2,16
1780101233.3185594,ComprimidoAzul,3
1780101233.7452893,D5,19
1780101234.172465,ConmprimidoVerde,2
1780101234.5994349,D4,18
1780101235.0258346,ConmprimidoRojo,1
1780101235.4520888,D1,15
1780101235.8782246,D3,17
